"DATA";"SISTEMA";"TOTAL_PAX_TRANSPORTADO"
2022-08-08;"BRT";242584
2022-08-09;"BRT";255048
2022-08-10;"BRT";247928
2022-08-11;"BRT";249272
2022-08-12;"BRT";255206
2022-08-13;"BRT";133761
2022-08-14;"BRT";70222
2022-08-15;"BRT";249591
2022-08-16;"BRT";259461
2022-08-17;"BRT";258898
2022-08-18;"BRT";259356
2022-08-19;"BRT";240649
2022-08-20;"BRT";124847
2022-08-21;"BRT";68932
2022-08-22;"BRT";247388
2022-08-23;"BRT";254099
2022-08-24;"BRT";253069
2022-08-25;"BRT";253350
2022-08-26;"BRT";253118
2022-08-27;"BRT";127857
2022-08-28;"BRT";72983
2022-08-29;"BRT";227139
2022-08-30;"BRT";243206
2022-08-31;"BRT";233014
